"USAF","WBAN","STNID","STN_NAME","CTRY","STATE","CALL","LAT","LON","ELEV_M","ELEV_M_SRTM_90m","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_CNT","DEWP","DEWP_CNT","SLP","SLP_CNT","STP","STP_CNT","VISIB","VISIB_CNT","WDSP","WDSP_CNT","MXSPD","GUST","MAX","MAX_FLAG","MIN","MIN_FLAG","PRCP","PRCP_FLAG","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-04,"2017","07","04",185,13.7,24,9.4,24,1016.6,24,1010.5,24,NA,0,4.6,24,7.2,NA,17.8,NA,9.8,NA,12.7,"G",NA,0,0,0,0,0,0,1.2,1.6,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-05,"2017","07","05",186,15,24,8.9,24,1018.3,24,1012.1,24,NA,0,3.4,24,5.1,NA,20.4,NA,9.9,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.7,64.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-06,"2017","07","06",187,14.4,24,8.1,24,1019.4,24,1013.3,24,NA,0,1.7,24,3.6,NA,20.3,NA,6.2,NA,0,"G",NA,0,0,0,0,0,0,1.1,1.6,68.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-07,"2017","07","07",188,16.8,24,14.1,24,1013.8,24,1007.7,24,NA,0,1.6,24,3.1,NA,21.1,NA,12.5,NA,0.3,"G",NA,0,0,0,0,0,0,1.6,1.9,84.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-08,"2017","07","08",189,16.3,24,12.3,24,1013.3,24,1007.2,24,NA,0,4,24,7.2,NA,21.9,NA,10.6,"*",0.8,"G",NA,0,0,0,0,0,0,1.4,1.9,73.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-09,"2017","07","09",190,14.8,24,9.5,24,1014.8,24,1008.6,24,NA,0,2.7,24,4.6,NA,20.2,NA,8.2,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-10,"2017","07","10",191,15.2,24,11.6,24,1010.1,24,1004,24,NA,0,1.6,24,3.6,NA,19.3,NA,8.3,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-11,"2017","07","11",192,16.4,24,13.8,24,1007.6,24,1001.5,24,NA,0,3.5,24,6.7,NA,21.2,NA,12.3,NA,0,"G",NA,0,0,0,0,0,0,1.6,1.9,84.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-12,"2017","07","12",193,14.1,24,10.5,24,1008.9,24,1002.8,24,NA,0,3.5,24,7.2,NA,18.5,NA,10.9,"*",1.5,"G",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-13,"2017","07","13",194,13.8,23,7.7,23,1017.5,23,1011.3,23,NA,0,4.7,23,7.7,NA,18.8,NA,9.4,"*",0.3,"G",NA,0,0,0,0,0,0,1.1,1.6,68.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-14,"2017","07","14",195,14.9,24,9.4,24,1015.4,24,1009.3,24,NA,0,2.7,24,4.6,NA,20.2,NA,8.5,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-15,"2017","07","15",196,15.3,23,10.6,23,1018.9,23,1012.8,23,NA,0,2.3,23,4.6,NA,21.2,NA,7.4,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-16,"2017","07","16",197,15.3,24,13.2,24,1018.2,24,1012.1,24,NA,0,4.1,24,6.2,NA,19.4,NA,10.5,"*",0.5,"G",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-17,"2017","07","17",198,14.1,13,10.6,13,1019.5,13,1013.3,13,NA,0,3.7,13,6.2,NA,20.2,NA,9.9,NA,3.8,"G",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-18,"2017","07","18",199,15.6,8,11.6,8,1021.4,8,1015.3,8,NA,0,2.8,8,4.1,NA,20,NA,11,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.8,77.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-19,"2017","07","19",200,16.2,8,11.9,8,1016.8,8,1010.7,8,NA,0,2.8,8,4.6,NA,21.2,NA,7.9,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.8,77.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-20,"2017","07","20",201,17.4,24,15.7,24,1010,24,1003.9,24,NA,0,3.2,24,4.6,NA,20.5,NA,15,NA,0,"G",NA,0,0,0,0,0,0,1.8,2,90
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-21,"2017","07","21",202,17.7,24,14,24,1013.5,24,1007.5,24,NA,0,2.4,24,5.1,NA,21.4,NA,13.4,"*",1.5,"G",NA,0,0,0,0,0,0,1.6,2,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-22,"2017","07","22",203,16.4,24,14.4,24,1016.3,24,1010.2,24,NA,0,3.2,24,5.7,NA,19.5,NA,12.7,NA,0,"G",NA,0,0,0,0,0,0,1.6,1.9,84.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-23,"2017","07","23",204,16.4,24,14.9,24,1011.3,24,1005.3,24,NA,0,3.2,24,5.7,NA,19.4,NA,11.6,"*",4.8,"G",NA,0,0,0,0,0,0,1.7,1.9,89.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-24,"2017","07","24",205,15.7,23,13,23,1010.6,23,1004.5,23,NA,0,2.1,23,4.1,NA,21.5,NA,9.3,NA,18.3,"G",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-25,"2017","07","25",206,15.8,24,14.7,24,1008.5,24,1002.4,24,NA,0,2.8,24,4.1,NA,17,NA,14.2,NA,3.3,"G",NA,0,0,0,0,0,0,1.7,1.8,94.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-26,"2017","07","26",207,17.8,24,12.8,24,1006.5,24,1000.5,24,NA,0,2.5,24,4.6,NA,21.9,NA,13.5,"*",6.1,"G",NA,0,0,0,0,0,0,1.5,2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-27,"2017","07","27",208,16.2,24,12.9,24,1004.3,24,998.3,24,NA,0,3.1,24,5.7,NA,20,NA,12.1,"*",0,"G",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-28,"2017","07","28",209,15.2,24,11.6,24,1007,24,1000.9,24,NA,0,4.3,24,8.2,NA,19.6,NA,10.2,NA,2,"G",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-29,"2017","07","29",210,16.1,24,13.4,24,1008.4,24,1002.3,24,NA,0,4.8,24,9.8,NA,21,NA,12.2,NA,3,"G",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-30,"2017","07","30",211,18,23,15.4,23,1006.6,23,1000.6,23,NA,0,3.7,23,8.2,NA,24.4,NA,12.8,NA,3.8,"G",NA,0,0,0,0,0,0,1.7,2.1,81
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-07-31,"2017","07","31",212,17.3,24,12.8,24,1012.8,24,1006.7,24,NA,0,3.8,24,7.2,NA,22.2,NA,12.6,NA,16.8,"G",NA,0,0,0,0,0,0,1.5,2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-01,"2017","08","01",213,17.9,23,13.6,23,1014.9,23,1008.8,23,NA,0,1.6,23,3.6,NA,22.8,NA,12.4,NA,0.3,"G",NA,0,0,0,0,0,0,1.6,2.1,76.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-02,"2017","08","02",214,17.6,22,13.3,22,1014.9,22,1008.9,22,NA,0,3.7,22,6.7,NA,22.3,NA,13.5,NA,0,"G",NA,0,0,0,0,0,0,1.5,2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-03,"2017","08","03",215,17.3,24,15.3,24,1007,24,1001,24,NA,0,4,24,6.2,NA,20.1,NA,14.7,NA,1.8,"G",NA,0,0,0,0,0,0,1.7,2,85
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-04,"2017","08","04",216,17.2,24,14.3,24,1004.5,24,998.5,24,NA,0,6.9,24,11.3,NA,20,NA,15.6,NA,18.3,"G",NA,0,0,0,0,0,0,1.6,2,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-05,"2017","08","05",217,16,24,12.6,24,1009.7,24,1003.7,24,NA,0,5,24,7.7,NA,19.4,NA,13,"*",5.1,"G",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-06,"2017","08","06",218,15.4,24,10.4,24,1017.5,24,1011.4,24,NA,0,4.4,24,7.7,NA,19.9,NA,11.8,"*",3.6,"G",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-07,"2017","08","07",219,16.4,24,11.3,24,1019.3,24,1013.2,24,NA,0,3.3,24,6.7,NA,22,NA,10.6,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.9,68.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-08,"2017","08","08",220,17.9,21,12.9,21,1013.6,21,1007.6,21,NA,0,3.1,21,5.7,NA,23.8,NA,10.1,NA,0,"G",NA,0,0,0,0,0,0,1.5,2.1,71.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-09,"2017","08","09",221,17.6,24,13.9,24,1012.6,24,1006.6,24,NA,0,4.5,24,7.7,NA,21.5,NA,14.8,"*",5.1,"G",NA,0,0,0,0,0,0,1.6,2,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-10,"2017","08","10",222,16.6,22,12.3,22,1018.9,22,1012.8,22,NA,0,2.8,22,4.1,NA,21.6,NA,12.6,"*",0,"G",NA,0,0,0,0,0,0,1.4,1.9,73.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-11,"2017","08","11",223,14.6,24,11.4,24,1015.7,24,1009.6,24,NA,0,1.5,24,2.6,NA,19.8,NA,9.1,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-12,"2017","08","12",224,15.4,24,13.5,24,1009.2,24,1003.2,24,NA,0,3.5,24,6.2,NA,18.3,NA,13.4,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-13,"2017","08","13",225,15.3,24,9,24,1017.1,24,1011,24,NA,0,3.8,24,6.2,NA,20.4,NA,9.2,"*",2.8,"G",NA,0,0,0,0,0,0,1.1,1.7,64.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-14,"2017","08","14",226,13.9,21,8.4,21,1023.6,21,1017.4,21,NA,0,1.9,21,4.1,NA,20.1,NA,7.1,NA,0,"G",NA,0,0,0,0,0,0,1.1,1.6,68.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-15,"2017","08","15",227,19.7,21,14.4,21,1017,21,1011,21,NA,0,4.2,21,7.2,NA,25.1,"*",13.9,NA,0,"G",NA,0,0,0,0,0,0,1.6,2.3,69.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-16,"2017","08","16",228,17.2,23,13,23,1019.3,23,1013.3,23,NA,0,2.4,23,4.1,NA,22.4,NA,12.3,"*",7.4,"G",NA,0,0,0,0,0,0,1.5,2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-17,"2017","08","17",229,17.1,24,14.3,24,1015.5,24,1009.4,24,NA,0,3.6,24,7.2,NA,21.8,NA,10.8,NA,0,"G",NA,0,0,0,0,0,0,1.6,1.9,84.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-18,"2017","08","18",230,17.7,24,15.9,24,1009.8,24,1003.8,24,NA,0,3.5,24,4.6,NA,20.5,NA,14.9,"*",10.2,"G",NA,0,0,0,0,0,0,1.8,2,90
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-19,"2017","08","19",231,15.2,23,11.9,23,1010.5,23,1004.4,23,NA,0,4.5,23,7.7,NA,18.4,NA,13,"*",12.2,"G",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-20,"2017","08","20",232,14.4,24,12.1,24,1014.9,24,1008.8,24,NA,0,4.6,24,7.2,NA,17.8,NA,11.9,NA,1.8,"G",NA,0,0,0,0,0,0,1.4,1.6,87.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-21,"2017","08","21",233,15.5,24,11.4,24,1017.7,24,1011.6,24,NA,0,5.2,24,7.7,NA,19.3,NA,12.5,NA,1.8,"G",NA,0,0,0,0,0,0,1.3,1.8,72.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-22,"2017","08","22",234,15.4,24,10.6,24,1019.6,24,1013.5,24,NA,0,2.7,24,5.1,NA,20.5,NA,11.3,"*",0,"G",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-23,"2017","08","23",235,14.9,24,9.6,24,1018.8,24,1012.6,24,NA,0,1.5,24,2.6,NA,20.8,NA,8.6,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-24,"2017","08","24",236,16.3,24,12.3,24,1013,24,1007,24,NA,0,4,24,7.2,NA,20.7,NA,12.2,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.9,73.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-25,"2017","08","25",237,16.4,24,12.3,24,1015.7,24,1009.7,24,NA,0,4,24,6.7,NA,20.9,NA,12.8,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.9,73.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-26,"2017","08","26",238,15.9,24,12.7,24,1016.4,24,1010.3,24,NA,0,1.7,24,2.6,NA,20.2,NA,11.7,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-27,"2017","08","27",239,15.9,24,12.3,24,1015.6,24,1009.6,24,NA,0,3.1,24,5.1,NA,20.6,NA,12.7,"*",0.5,"G",NA,0,0,0,0,0,0,1.4,1.8,77.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-28,"2017","08","28",240,16,24,12.3,24,1019.5,24,1013.4,24,NA,0,2.3,24,4.1,NA,20.9,NA,9.7,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.8,77.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-29,"2017","08","29",241,19.6,24,14,24,1013.7,24,1007.6,24,NA,0,3.9,24,5.1,NA,23.9,NA,15.4,NA,0,"G",NA,0,0,0,0,0,0,1.6,2.3,69.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-30,"2017","08","30",242,16.1,24,15.4,24,1009.6,24,1003.6,24,NA,0,2.6,24,4.6,NA,21.3,NA,14,"*",1.5,"G",NA,0,0,0,0,0,0,1.7,1.8,94.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-08-31,"2017","08","31",243,14,24,11.8,24,1010.9,24,1004.8,24,NA,0,3.8,24,5.7,NA,17.6,NA,11.3,"*",7.6,"G",NA,0,0,0,0,0,0,1.4,1.6,87.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-01,"2017","09","01",244,13.9,24,9.7,24,1019.7,24,1013.5,24,NA,0,1.4,24,3.6,NA,19.7,NA,8.3,NA,0.8,"G",NA,0,0,0,0,0,0,1.2,1.6,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-02,"2017","09","02",245,12.7,24,9.1,24,1019.4,24,1013.2,24,NA,0,1,24,2.1,NA,18.6,NA,6.8,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.5,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-03,"2017","09","03",246,12.2,24,9.2,24,1017.1,24,1010.9,24,NA,0,0.9,24,2.6,NA,18.2,NA,7.5,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.4,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-04,"2017","09","04",247,13.3,24,10.4,24,1015.7,24,1009.6,24,NA,0,2.2,24,5.1,NA,19.3,NA,7.4,NA,0.3,"G",NA,0,0,0,0,0,0,1.3,1.5,86.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-05,"2017","09","05",248,15.2,24,10.9,24,1016.6,24,1010.5,24,NA,0,2.3,24,4.6,NA,20.5,NA,7.2,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-06,"2017","09","06",249,15.8,24,14.6,24,1008.2,24,1002.1,24,NA,0,3.1,24,5.7,NA,19.1,NA,13.1,"*",3.3,"G",NA,0,0,0,0,0,0,1.7,1.8,94.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-07,"2017","09","07",250,14.4,24,10.9,24,1007.7,24,1001.6,24,NA,0,4.3,24,5.7,NA,17.2,NA,12.7,NA,10.9,"G",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-08,"2017","09","08",251,14.3,24,12.9,24,998.4,24,992.4,24,NA,0,4.4,24,7.2,NA,16.7,NA,12.8,NA,1,"G",NA,0,0,0,0,0,0,1.5,1.6,93.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-09,"2017","09","09",252,13.3,24,12.2,24,995,24,989,24,NA,0,2,24,3.1,NA,15.3,NA,10.6,"*",4.8,"G",NA,0,0,0,0,0,0,1.4,1.5,93.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-10,"2017","09","10",253,14.4,24,11,24,999.3,24,993.3,24,NA,0,4.4,24,6.7,NA,18,NA,10.2,NA,6.1,"G",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-11,"2017","09","11",254,15,24,10.7,24,993.2,24,987.2,24,NA,0,6.3,24,8.2,NA,17.7,NA,12.5,NA,1,"G",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-12,"2017","09","12",255,14.1,24,11.3,24,998.1,24,992,24,NA,0,4.9,24,7.7,NA,16.7,NA,12,"*",1,"G",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-13,"2017","09","13",256,12.5,23,10.8,23,989.4,23,983.4,23,NA,0,7.2,23,11.3,NA,15.2,NA,11.2,NA,1,"G",NA,0,0,0,0,0,0,1.3,1.4,92.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-14,"2017","09","14",257,12,24,10.4,24,993.1,24,987.1,24,NA,0,4.4,24,7.7,NA,14.7,NA,10.3,"*",22.6,"G",NA,0,0,0,0,0,0,1.3,1.4,92.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-15,"2017","09","15",258,12,24,9.8,24,1004.6,24,998.5,24,NA,0,4.3,24,8.2,NA,15.7,NA,9.6,NA,2.5,"G",NA,0,0,0,0,0,0,1.2,1.4,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-16,"2017","09","16",259,11.3,24,9.8,24,1009.5,24,1003.3,24,NA,0,2.5,24,4.1,NA,12.9,NA,9.8,NA,6.9,"G",NA,0,0,0,0,0,0,1.2,1.3,92.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-17,"2017","09","17",260,11.8,24,9.6,24,1013.5,24,1007.3,24,NA,0,1.4,24,3.6,NA,15.4,NA,6.7,"*",1,"G",NA,0,0,0,0,0,0,1.2,1.4,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-18,"2017","09","18",261,10.2,22,8.4,22,1013.8,22,1007.6,22,NA,0,1.3,22,3.6,NA,16.5,NA,5.6,NA,0,"G",NA,0,0,0,0,0,0,1.1,1.2,91.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-19,"2017","09","19",262,12.3,24,9.9,24,1013.7,24,1007.6,24,NA,0,3.5,24,5.7,NA,16.1,NA,8.6,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.4,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-20,"2017","09","20",263,13.2,24,11.7,24,1015.5,24,1009.3,24,NA,0,2.4,24,4.1,NA,16.1,NA,11.1,NA,1.5,"G",NA,0,0,0,0,0,0,1.4,1.5,93.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-21,"2017","09","21",264,12.8,24,11.4,24,1020.6,24,1014.4,24,NA,0,1.1,24,2.1,NA,17.1,NA,8.5,"*",2.3,"G",NA,0,0,0,0,0,0,1.3,1.5,86.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-22,"2017","09","22",265,10.9,24,9,24,1022,24,1015.8,24,NA,0,1,24,3.1,NA,16.5,NA,6.5,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.3,84.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-23,"2017","09","23",266,12.1,24,10.2,24,1024.6,24,1018.4,24,NA,0,1.2,24,2.6,NA,17.3,NA,5.4,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.4,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-24,"2017","09","24",267,14.8,24,13.4,24,1025.7,24,1019.5,24,NA,0,2.3,24,4.1,NA,18.1,NA,13.4,"*",0,"G",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-25,"2017","09","25",268,14.6,24,12.4,24,1026.6,24,1020.4,24,NA,0,3.7,24,7.2,NA,18.1,NA,12.8,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-26,"2017","09","26",269,14.8,24,12.8,24,1028.2,24,1022,24,NA,0,4,24,5.7,NA,16.8,NA,13.4,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-27,"2017","09","27",270,14.9,24,13.1,24,1028.7,24,1022.5,24,NA,0,3.9,24,5.7,NA,17.3,NA,13.4,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-28,"2017","09","28",271,13.7,24,11.3,24,1026.9,24,1020.7,24,NA,0,4.1,24,6.2,NA,14.8,NA,12.7,NA,0.5,"G",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2017-09-29,"2017","09","29",272,14.3,24,12.1,24,1023.7,24,1017.5,24,NA,0,4.3,24,6.2,NA,16.7,NA,12.4,NA,1.8,"G",NA,0,0,0,0,0,0,1.4,1.6,87.5
