"Timestamp","Year","Day","boxNumber","species","stage","nEggs","nLiveChicks","nDeadChicks","eggStatus","chickStatus","adultStatus","finalStatus","Comments","observerID"
"2019-04-16",2019,106,6,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,6,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,6,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-04-02",2019,92,6,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,6,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,6,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,6,"GT","NL",0,5,0,NA,"NK, BL, IP (feathers in pin)",NA,NA,NA,"EB"
"2019-05-15",2019,135,6,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-03-14",2019,73,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,7,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,8,NA,"NL",2,0,0,"CV, CO",NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,8,NA,"NL",0,8,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,8,"GT","NL",9,0,0,"UN, WA",NA,"AN",NA,"Mother ringed","AC"
"2019-03-14",2019,73,8,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,8,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-11",2019,131,8,NA,"NL",NA,8,0,NA,"NK, BL",NA,NA,"1 d.o","AC"
"2019-03-30",2019,89,8,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,8,NA,"NL",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-30",2019,120,8,"GT","NL",9,0,0,"UN, WA",NA,"AN",NA,NA,"EB"
"2019-04-10",2019,100,8,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,8,"GT","NL",NA,NA,NA,NA,NA,"AN",NA,NA,"EB"
"2019-05-19",2019,139,8,"GT","NL",1,9,0,"ED (egg dead)","FS",NA,NA,"Chicks ringed","AC"
"2019-04-25",2019,115,8,NA,"NL",8,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,9,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,9,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,9,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,9,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,9,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,9,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,9,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,9,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-04-25",2019,115,9,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,9,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,9,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,10,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,10,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,10,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-04-25",2019,115,10,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-11",2019,131,10,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-04-19",2019,109,10,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-30",2019,120,10,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,10,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,10,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,10,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,10,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-31",2019,151,10,NA,"N4",0,0,0,NA,NA,NA,NA,"Abandoned","AC"
"2019-06-22",2019,173,10,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,10,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,11,NA,"N0",1,0,0,"UN, CO, ED (egg dead)",NA,NA,NA,"Black bird","EB"
"2019-04-16",2019,106,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,11,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-06-22",2019,173,12,NA,"N0",0,0,0,NA,NA,NA,NA,"Needs repair","EB"
"2019-03-14",2019,73,12,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,12,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,12,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,12,NA,"N0",0,0,0,NA,NA,NA,NA,"Needs repair before next season","EB"
"2019-04-10",2019,100,12,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,12,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,12,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,12,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,12,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,12,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-04-16",2019,106,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-06-22",2019,173,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,13,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EN"
"2019-05-07",2019,127,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-04-16",2019,106,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,14,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-03-30",2019,89,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,15,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-03-14",2019,73,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-04-10",2019,100,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-04-25",2019,115,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,19,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-19",2019,139,19,"GT","NL",0,9,0,NA,"FL","AV",NA,"Chicks ringed","AC"
"2019-05-04",2019,124,19,"GT","NL",0,8,0,NA,"NK, BL","AN",NA,NA,"KS"
"2019-03-14",2019,73,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,19,"GT","NL",0,9,0,NA,"NK, BL",NA,NA,"Mother ringed","AC"
"2019-06-22",2019,173,19,NA,"NL",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,19,NA,"NL",8,0,0,"CV, CO",NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,19,NA,"NL",2,0,0,"CV, CO",NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,19,"GT","NL",9,0,0,"UN, WA",NA,"AN",NA,NA,"EB"
"2019-03-30",2019,89,19,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,19,NA,"NL",9,0,0,"CV, CO",NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,20,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-11",2019,131,20,"BT","NL",1,6,0,"UN, WA","NK, BL","AN",NA,"From today","AC"
"2019-05-15",2019,135,20,NA,"NL",0,4,0,NA,"BL",NA,NA,NA,"EB"
"2019-05-19",2019,139,20,"BT","NL",0,4,0,NA,"FS","AV",NA,"Chicks ringed","AC"
"2019-03-14",2019,73,20,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,20,NA,"NL",1,0,0,"CV, CO",NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,20,"BT","NL",7,0,0,"UN, WA",NA,"AN",NA,"Mother ringed","AC"
"2019-06-22",2019,173,20,NA,"NL",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,20,NA,"NL",7,0,0,"CV, CO",NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,20,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-30",2019,120,20,"BT","NL",7,0,0,"UN, WA",NA,"AN",NA,NA,"EB"
"2019-04-02",2019,92,20,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-14",2019,73,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-25",2019,115,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-30",2019,89,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-19",2019,109,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-16",2019,106,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-04",2019,155,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-06-22",2019,173,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-02",2019,92,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-15",2019,135,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-03-21",2019,80,22,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-22",2019,112,22,NA,"NL",4,0,0,"CV, CO",NA,NA,NA,NA,"KS"
"2019-05-07",2019,127,22,"BT","NL",9,0,0,"UN, WA",NA,"AN",NA,"Mother ringed","AC"
"2019-04-08",2019,98,22,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-29",2019,119,22,NA,"NL",11,0,0,"UN, CO",NA,NA,NA,NA,"KS"
"2019-05-15",2019,135,22,"BT","NL",0,9,0,NA,"NK, BL",NA,NA,NA,"KS"
"2019-03-14",2019,73,22,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-11",2019,131,22,"BT","NL",4,6,0,"UN, WA","NK, BL","AN",NA,"Chicks from today","AC"
"2019-05-19",2019,139,22,"BT","NL",0,11,0,NA,"FS","AV",NA,"Chicks ringed (except 1)","AC"
"2019-04-01",2019,91,22,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-06-11",2019,162,22,NA,"NL",0,0,0,NA,NA,NA,"NE",NA,"KS"
"2019-05-01",2019,121,22,"BT","NL",11,0,0,"UN, WA",NA,"AN",NA,NA,"KS"
"2019-06-21",2019,172,22,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-21",2019,111,22,NA,"NL",3,0,0,"CV, CO",NA,NA,NA,NA,"KS"
"2019-05-24",2019,144,22,"BT","NL",0,11,0,NA,"FM",NA,NA,NA,"KS"
"2019-03-27",2019,86,22,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-25",2019,115,22,NA,"NL",7,0,0,"CV, CO",NA,NA,NA,NA,"KS"
"2019-05-01",2019,121,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-06-11",2019,162,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-22",2019,112,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-25",2019,115,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-29",2019,119,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-21",2019,111,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-08",2019,98,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-21",2019,80,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-13",2019,133,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-27",2019,86,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-06-21",2019,172,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-14",2019,73,23,NA,"N0",0,0,0,NA,NA,NA,NA,"Tiny bit if Moss almost nothing.","KS"
"2019-05-07",2019,127,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
"2019-04-01",2019,91,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-27",2019,86,24,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-01",2019,121,24,"GT","NL",9,0,0,"UN, WA",NA,"AN",NA,NA,"KS"
"2019-05-24",2019,144,24,NA,"NL",0,0,0,NA,NA,NA,"NE, YC (young capable of fledging on last visit)",NA,"KS"
"2019-05-07",2019,127,24,NA,"NL",0,9,0,NA,"NK, BL, FS",NA,NA,"Cirka 5 dage","AC"
"2019-04-08",2019,98,24,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-21",2019,141,24,"GT","NL",0,0,0,NA,"RF",NA,NA,NA,"KS"
"2019-06-11",2019,162,24,NA,"NL",0,0,0,NA,NA,NA,"NE",NA,"KS"
"2019-05-04",2019,124,24,NA,"NL",0,7,0,NA,"NK","AV",NA,"Hatched yesterday or the day before.","KS"
"2019-05-11",2019,131,24,"GT","NL",0,9,0,NA,"FS","AV",NA,"Day 6ish","AC"
"2019-04-22",2019,112,24,"GT","NL",9,0,0,"UN, WA",NA,"AN",NA,NA,"KS"
"2019-04-21",2019,111,24,NA,"NL",9,0,0,"UN, WA",NA,NA,NA,NA,"KS"
"2019-05-15",2019,135,24,"GT","NL",0,9,0,NA,"FL",NA,NA,NA,"KS"
"2019-03-21",2019,80,24,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-01",2019,91,24,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-14",2019,73,24,NA,"N0",0,0,0,NA,NA,NA,NA,"Very few branches","KS"
"2019-05-09",2019,129,24,NA,"NL",0,9,0,NA,"BL, FS",NA,NA,NA,"KS"
"2019-04-29",2019,119,24,"GT","NL",NA,0,0,NA,NA,NA,NA,"Eggs under her. No hatching yet. 😊","KS"
"2019-06-21",2019,172,24,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-21",2019,80,25,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-21",2019,111,25,NA,"NL",3,0,0,"CV, CO",NA,NA,NA,NA,"KS"
"2019-03-14",2019,73,25,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-25",2019,115,25,NA,"NL",7,0,0,"CV, CO",NA,NA,NA,NA,"KS"
"2019-04-29",2019,119,25,"BT","NL",11,0,0,"UN, WA",NA,"AN",NA,NA,"KS"
"2019-04-01",2019,91,25,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-22",2019,112,25,NA,"NL",4,0,0,"CV, CO",NA,NA,NA,NA,"KS"
"2019-05-15",2019,135,25,"BT","NL",0,9,0,NA,"NK, BL, IP (feathers in pin)",NA,NA,NA,"KS"
"2019-05-11",2019,131,25,"BT","NL",5,6,0,"UN, WA","NK, BL","AN",NA,"From today","AC"
"2019-06-21",2019,172,25,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-07",2019,127,25,"BT","NL",11,0,0,"UN, WA",NA,"AN",NA,"Mother ringed","AC"
"2019-03-27",2019,86,25,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-04",2019,124,25,"BT","NL",11,0,0,"UN, WA",NA,"AN",NA,NA,"KS"
"2019-05-01",2019,121,25,"BT","NL",NA,0,0,"UN, WA",NA,"AN",NA,"No hatching yet","KS"
"2019-05-19",2019,139,25,"BT","NL",0,11,0,NA,"FS","AV",NA,"Chicks ringed","AC"
"2019-05-24",2019,144,25,"BT","NL",0,10,0,NA,"FM","AV",NA,NA,"25.0"
"2019-06-11",2019,162,25,NA,"NL",0,0,0,NA,NA,NA,"NE",NA,"KS"
"2019-04-08",2019,98,25,NA,"NL",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-01",2019,121,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-25",2019,115,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-08",2019,98,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-15",2019,135,27,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-27",2019,86,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-01",2019,91,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-14",2019,73,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-21",2019,80,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-21",2019,111,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-29",2019,119,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-06-21",2019,172,27,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-22",2019,112,27,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-13",2019,133,27,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-06-11",2019,162,27,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-21",2019,141,27,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-06",2019,126,28,NA,"NL",13,0,0,"UN, WA",NA,NA,NA,NA,"KS"
"2019-04-01",2019,91,28,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-08",2019,98,28,NA,"NL",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-04-21",2019,111,28,NA,"NL",11,0,0,"CV, CO",NA,NA,NA,NA,"KS"
"2019-05-24",2019,144,28,"BT","NL",0,9,0,NA,"FL","AV",NA,NA,"KS"
"2019-06-11",2019,162,28,NA,"NL",3,0,0,NA,NA,NA,"NE",NA,"KS"
"2019-05-09",2019,129,28,NA,"NL",1,8,0,NA,"NK, BL",NA,NA,"Around 8-9 chicks.","KS"
"2019-05-19",2019,139,28,"BT","NL",3,9,0,"ED (egg dead)","FM","AV",NA,"Chicks ringed","AC"
"2019-05-21",2019,141,28,"BT","NL",0,9,0,NA,"FM",NA,NA,NA,"KS"
"2019-03-21",2019,80,28,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-13",2019,133,28,NA,"NL",0,9,0,NA,"BL, IP (feathers in pin)",NA,NA,NA,"KS"
"2019-04-22",2019,112,28,NA,"NL",12,0,0,"CV, CO",NA,NA,NA,NA,"KS"
"2019-06-21",2019,172,28,NA,"NL",3,0,0,"UN, CO",NA,NA,NA,NA,"KS"
"2019-04-25",2019,115,28,"BT","NL",13,0,0,"UN, WA",NA,"AN",NA,NA,"KS"
"2019-03-27",2019,86,28,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-05-07",2019,127,28,"BT","NL",5,6,0,"UN, WA","NK, BL","AN",NA,"Mother ringed// 1 day old","AC"
"2019-03-14",2019,73,28,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"KS"
"2019-03-14",2019,73,30,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-04-10",2019,100,30,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"EB"
"2019-05-07",2019,127,30,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AC"
