COUNTRY_NAME,NAME,LATITUDE,LONGITUDE,ELEVATION,YEAR,MONTH,DAY,YDAY,TEMPMIN,TEMPMAX,TEMPMEAN,MXSPD,PRCP
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,8,67,-1.3,4.5,1.3,10,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,9,68,0,8.7,4.1,9,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,10,69,1.3,5.4,3.2,10,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,11,70,0.7,10.4,5.7,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,12,71,0,14.4,6.9,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,13,72,1.9,9.4,5.3,5,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,14,73,-1.1,3.2,1.2,6,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,15,74,-4.6,4.1,-0.4,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,16,75,-3.9,7.8,1.2,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,17,76,-2.3,10,4.4,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,18,77,1.1,13.6,7.9,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,19,78,1.7,13.7,8,11,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,20,79,1.6,7.2,4.6,6,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,21,80,0,6.2,2.8,6,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,22,81,-0.1,5.2,1.2,5,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,23,82,-0.5,5.7,2.1,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,24,83,0,1.7,0.7,6,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,25,84,-2.2,5,0.6,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,26,85,-4.2,7.1,1.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,27,86,-3.6,7.2,2.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,28,87,0.8,10.1,3.8,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,29,88,-0.7,14.4,6.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,30,89,-1.7,14,6.2,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,3,31,90,1.5,11.7,6.3,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,1,91,1.9,13.4,6.2,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,2,92,-1.8,10,3.6,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,3,93,-2.3,7.6,2.9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,4,94,-2.8,3.5,0.5,4,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,5,95,-3.7,0.5,-1.7,6,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,6,96,-5.5,3.6,-0.5,5,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,7,97,-2.6,8.8,3.7,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,8,98,-0.8,10.1,4.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,9,99,-2.4,12.2,5.3,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,10,100,3.7,14.5,8.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,11,101,4.8,17.6,10,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,12,102,1.2,18.1,11,11,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,13,103,6.8,12.3,9,11,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,14,104,6.3,12.4,8.9,7,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,15,105,7.4,15.1,11.2,3,5.59
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,16,106,8.4,15.9,11.7,4,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,17,107,4,12.9,8.4,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,18,108,0.2,15,7.8,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,19,109,2,18.3,11.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,20,110,8.1,21.1,14.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,21,111,6.8,16.5,11.6,5,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,22,112,5.2,17,11,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,23,113,2.9,17.7,10.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,24,114,5.6,17.7,11.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,25,115,4.2,16.8,11.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,26,116,6.6,17.4,12.1,3,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,27,117,5.3,19.2,11,10,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,28,118,2.2,13.5,7,7,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,29,119,3.5,19.4,11.9,7,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,4,30,120,4.5,12.9,10.4,6,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,1,121,1.7,16.6,9.3,3,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,2,122,6.7,22.2,14.8,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,3,123,11.3,24.5,17.9,10,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,4,124,13.8,25.4,19.1,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,5,125,10.2,24.2,17.3,9,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,6,126,7.4,25.5,17.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,7,127,11.9,23.9,17.5,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,8,128,11.1,26.1,18.8,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,9,129,11,26.9,18.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,10,130,12.3,22,17.2,5,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,11,131,10.4,22.1,16,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,12,132,9.4,23.7,16.8,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,13,133,10.1,26.9,18.9,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,14,134,9.5,25.5,16.7,2,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,15,135,9.5,17,13.2,6,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,16,136,7.8,15.7,11.4,6,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,17,137,9.3,15.5,11.7,6,10.92
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,18,138,6,13.8,10,6,2.79
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,19,139,3,14.6,9.4,4,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,20,140,2.8,15.3,9.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,21,141,1.7,19.5,12.1,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,22,142,4.8,23.4,15.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,23,143,8.8,24.5,17.2,5,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,24,144,9.8,25.6,17.9,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,25,145,11.8,19.3,15.6,4,2.79
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,26,146,7.8,23.5,17.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,27,147,15.7,23.4,19.2,4,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,28,148,15.1,22.6,18.8,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,29,149,12.8,23,17.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,30,150,8,23.9,17.5,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,5,31,151,11.2,21.6,15.9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,1,152,11.5,17.9,13.5,3,35.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,2,153,11.5,20.1,15.7,5,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,3,154,11.9,23.1,16.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,4,155,10.4,25,18.6,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,5,156,13.1,23.7,18.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,6,157,11.2,20.2,15.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,7,158,7.5,21.4,15.7,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,8,159,10.4,22.8,16.8,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,9,160,9.5,24.1,18.1,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,10,161,10.6,25.7,18.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,11,162,11.5,21.7,16.3,7,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,12,163,12.8,21.5,16.5,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,13,164,10.9,20.7,15,5,23.62
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,14,165,10.7,14.5,13.2,10,9.14
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,15,166,13.2,20.8,16.7,8,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,16,167,11.8,18.8,15.5,7,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,17,168,12.8,22,17.4,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,18,169,11.8,26,18.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,19,170,12.6,28.8,21,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,20,171,18.5,28.3,23,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,21,172,13.5,26.9,18.6,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,22,173,12.4,22.7,17.2,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,23,174,9.2,19.5,14.4,8,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,24,175,11.6,20.1,15.4,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,25,176,11.4,20.8,15.2,6,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,26,177,10.1,19.8,14.2,6,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,27,178,8.9,24.8,16.4,9,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,28,179,12.6,20,15.5,3,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,29,180,8.9,20.6,14.3,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,6,30,181,12.4,19,14.4,6,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,1,182,12.6,16.4,14.2,6,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,2,183,13.6,25.2,18.6,8,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,3,184,16,24.3,20.2,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,4,185,17.7,30,20.7,8,29.21
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,5,186,12,19.5,15,6,13.97
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,6,187,8.4,22.3,16.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,7,188,12.8,25.7,19.4,4,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,8,189,14.6,23.1,18.6,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,9,190,10.9,26.3,20.2,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,10,191,16.6,30.2,24.2,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,11,192,18.4,32.7,23.8,6,5.33
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,12,193,14.8,24.7,19.9,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,13,194,13.6,25.3,19.7,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,14,195,15,27.9,21.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,15,196,16.7,28.5,23.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,16,197,16.5,28.3,22.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,17,198,15.8,28.6,22.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,18,199,18,30.8,24.2,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,19,200,19.2,32.9,26.2,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,20,201,18.6,30.5,23.8,6,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,21,202,17.4,24.7,20.4,4,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,22,203,15.8,23.5,18.8,4,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,23,204,12.6,19.1,15.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,24,205,12.8,25.2,18.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,25,206,13.3,20.3,16.7,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,26,207,11.5,22.6,16.9,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,27,208,9.3,26,19.9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,28,209,11.6,29.6,20.7,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,29,210,12.7,31.3,22.8,2,4.32
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,30,211,19.1,33.7,27.1,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,7,31,212,19,31.9,26.2,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,1,213,18.6,30.2,24.7,5,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,2,214,19.7,26.9,22.1,3,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,3,215,18,23.9,20.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,4,216,17.5,23.5,20.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,5,217,14.7,27,20.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,6,218,12.8,24.8,19.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,7,219,12.4,26.2,19.8,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,8,220,12,24.6,19.7,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,9,221,10.8,27.1,20,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,10,222,12,28.1,20.7,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,11,223,13,29.5,22.1,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,12,224,16.5,30.2,22.4,10,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,13,225,16.4,19.3,17.8,3,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,14,226,15.7,29,21.2,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,15,227,16.9,30,23.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,16,228,15.4,31.3,24.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,17,229,16.2,28.9,22.1,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,18,230,13.2,25.4,19.4,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,19,231,9.6,27.3,19.1,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,20,232,10.4,29.8,20.4,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,21,233,10.1,29.8,20.2,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,22,234,13.1,26.9,19.5,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,23,235,10,24.9,17.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,24,236,9.2,25,18.3,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,25,237,10.3,25,17.7,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,26,238,9.5,27.8,18.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,27,239,11.1,27.8,18.9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,28,240,10.5,29.4,20.3,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,29,241,12.3,28.7,20.9,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,30,242,11.9,29.5,20.8,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,8,31,243,14.1,28.3,22.2,5,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,1,244,14.3,19.2,16.5,4,11.94
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,2,245,11.1,22.5,16.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,3,246,8.7,24.6,17.2,1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,4,247,10.4,27.8,18.9,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,5,248,12.5,27,18.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,6,249,11.4,27.3,18.7,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,7,250,14.4,27.5,21.1,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,8,251,12.8,26.8,18.8,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,9,252,12.8,25.8,18.6,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,10,253,12.7,25,18.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,11,254,10.1,17.9,13.9,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,12,255,4.9,18.1,11.1,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,13,256,4,20.2,9.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,14,257,11.8,18.4,13.9,3,14.99
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,15,258,7.5,15.8,11.6,5,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,16,259,7.9,13.2,10,3,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,17,260,5.3,15.2,10.6,4,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,18,261,8.5,17.5,11.9,6,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,19,262,6,15.7,9.2,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,20,263,1.4,15.6,9.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,21,264,9.6,16.2,11.8,5,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,22,265,3.4,8.1,6.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,23,266,0.1,10.7,5.6,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,24,267,-1.8,14.1,6.3,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,25,268,-0.4,15.5,8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,26,269,0.1,15.4,7.5,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,27,270,5.6,12.2,8.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,28,271,5.9,12.9,8.5,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,29,272,2.2,14.1,9.9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,9,30,273,10.7,14.5,12.9,6,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,1,274,4.5,13.8,10.3,5,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,2,275,0.1,12.6,6.9,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,3,276,5.7,12.9,9.9,24,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,4,277,4.2,8.6,6.7,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,5,278,5.8,8.7,6.9,3,3.56
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,6,279,2.3,6.3,4.8,5,8.89
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,7,280,2.3,9.7,5.6,5,18.8
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,8,281,3,6.8,5.1,6,22.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,9,282,-0.8,6.2,2.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,10,283,-2.8,5,1.4,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,11,284,1.2,3.4,2.4,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,12,285,1.7,4.5,2.7,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,13,286,0.5,2,1.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,14,287,0.4,2.1,1.3,7,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,15,288,1.1,6.9,4.1,5,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,16,289,5.5,8.2,7.2,3,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,17,290,5.8,14.3,9.4,7,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,18,291,8.1,11.3,9.3,5,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,19,292,1,5.1,3.2,6,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,20,293,-1.2,2.4,0.6,7,10.16
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,21,294,-4.4,2.3,-0.4,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,22,295,0.9,2.6,1.8,5,6.86
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,23,296,2.1,6,3.6,3,18.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,24,297,4.1,9.4,7.3,4,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,25,298,1.6,5.5,3.1,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,27,300,5.4,9.6,6.8,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,28,301,4.8,9.7,6.7,8,22.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,29,302,1.9,7.5,4.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,30,303,1.6,5.1,3,4,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,10,31,304,1.4,4.3,2.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,1,305,2.2,7,3.5,5,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,2,306,1.5,3.6,2.6,4,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,3,307,-1,2.4,1.3,4,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,4,308,-1.7,0.4,-0.8,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,5,309,-4,1.2,-1.3,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,6,310,-2.1,1.4,-0.4,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,7,311,-3.3,0.9,-1.1,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,8,312,-2.1,-0.2,-1.3,5,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,9,313,-2.4,1,0.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,10,314,-0.4,0.4,-0.1,3,3.56
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,11,315,-2.8,-0.9,-1.7,3,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,12,316,-7.7,-2.5,-4.4,5,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,13,317,-8.1,2.3,0.9,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,14,318,1.3,4.7,2.3,4,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,15,319,1.6,5.6,3.9,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,16,320,5.1,6.2,5.7,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,17,321,5.5,14.4,9.8,8,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,18,322,3.4,6.7,4.9,8,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,19,323,2.1,6.8,4.9,3,2.29
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,20,324,0.6,5.1,2,7,2.54
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,21,325,-2.4,1.4,-0.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,22,326,-4.1,1.6,-0.6,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,23,327,1.1,2.7,1.9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,24,328,1.9,4.9,3.7,4,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,25,329,4.5,6.9,5.8,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,26,330,4.6,8,6.5,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,27,331,4.2,8,6.3,5,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,2002,11,28,332,2.5,3.7,3.1,2,0.25
